6702.jpg,صبي يؤدي خدعة بلوح التزلج قفزاً من على مجموعة من السلالم بينما يراقبه المتفرجون. يشاهد مجموعة من الفتيان المتزلج وهو يقفز من على الدرج. يظهر المتفرجون وهم يراقبون المتزلج وهو يؤدي الحيل.,,
6703.jpg,كلب من نوع جولدن ريتريفر يسبح في المحيط وهو يقفز من لوح تزلج على الأمواج (surfboard) أزرق. الكلب يندفع عبر الماء. يظهر الكلب وهو يسبح في المحيط مع لوح ركوب الأمواج.,,
6704.jpg,فتاة صغيرة ترتدي قبعة وردية واسعة تلتقط صورة بكاميرا كبيرة وهي تمسك بها أمام وجهها. الطفلة تحمل كاميرا. تظهر الفتاة الصغيرة وهي تلتقط الصور.,,
6705.jpg,مجموعة من الرجال يلعبون كرة القدم على رمال الشاطئ الحمراء. شابان يلعبان كرة القدم على الشاطئ. يظهر عدة أشخاص على الشاطئ وهم يلعبون بالكرة.,,
6706.jpg,"لاعبان يمارسان رياضة هوكي الميدان وهما يتنازعان على الكرة، أحدهما بعصا زرقاء والآخر بعصا ذهبية. يلعب الرجلان لعبة رياضية بالعصي. يظهر اللاعبان وهما يتقاتلان من أجل الكرة.",,
6707.jpg,امرأة تجلس على الأرضية الخرسانية وهي ترتدي قبعة كبيرة مزينة بعلم الاتحاد البريطاني (Union Jack) باللون الأحمر والأزرق والأبيض. تظهر الفتاة وهي ترتدي قبعة كبيرة. امرأة تجلس وهي ترتدي قبعة مبتكرة.,,
6708.jpg,حارس عسكري يقف في حالة انتباه بوجه هادئ وهو يرتدي زياً رسمياً وخوذة احتفالية ذهبية ذات شرابة حمراء. يظهر الرجل الشاب في خوذة ذهبية مع حافة حمراء وهو يحمل سيفاً. الحارس يرتدي خوذة بحزام للذقن.,,
6709.jpg,كلب أبيض وبني مرقط يسير في المياه الضحلة على الشاطئ مما يجعله يبدو وكأنه يمشي على الماء. يظهر الكلب وهو يمشي على الرمل المموج. الكلب يسير في المياه الضحلة.,,
6710.jpg,كلب أبيض (من نوع الصلصال) مقيد بسلسلة خضراء يقف على ساقيه الخلفيتين وينظر من فوق جدار حجري. يظهر الكلب المقيد وهو ينظر من فوق الحافة. الكلب يقف على ساقيه الخلفيتين.,,
6711.jpg,منظر مقرب لراكب دراجة يميل إلى الأمام وهو يدوس على الدواسة. يركب الرجل دراجة في الغابة. منظور مقرب لعجلة دراجة يقودها شخص.,,
6712.jpg,كلب أبيض وبني صغير ومبلل يقفز في الهواء ليلتقط شيئاً مجهولاً (زهرة أو طحالب) في فمه على الشاطئ. يظهر الكلب وهو يلعب في التراب بلعبة. الكلب يقفز لاسترداد عنصر.,,
6713.jpg,رجل وامرأة يرتديان زي صائدي الأشباح (Ghostbusters) ويقفان على رصيف في شارع المدينة. ثلاثة منتحلي شخصية صائدي الأشباح يرتدون زياً موحداً. يظهر الشخصان وهما يراقبان مشهداً خارج الصورة.,,
6714.jpg,"كلبان، أحدهما بني والآخر أسمر، يركضان ويطاردان بعضهما البعض في المياه الضحلة على الشاطئ. يظهر الكلبان وهما يلعبان في الماء. الكلبان يركضان على الشاطئ.",,
6715.jpg,شخص يرتدي جوارب برتقالية ممزقة وجزمة ضخمة ويسترخي على العشب في أداء خارجي. يظهر الشخص جالساً بجوار حشد كبير من الناس. ترتدي المرأة جوارب طويلة برتقالية.,,
6716.jpg,مجموعة من الناس يمارسون رياضة التجديف (Rafting) في نهر ذي منحدرات مائية بيضاء ومياه مضطربة جداً. يتم تجديف القارب عبر نهر سريع. يظهر الناس وهم يمارسون رياضة التجديف في النهر.,,
6717.jpg,امرأتان تقفان خلف سياج وتنظران إلى منظر الجبال أمامهما. يظهر شخصان يتأملان المنظر من خلف السور. المرأتان تنظران إلى الجبال من خلف سياج.,,
6718.jpg,"كلبان، أحدهما أسود وبني والآخر أسمر فاتح، يسيران على مسار أسمنتي بجوار حقل من العشب. صورة غير واضحة لكلب أبيض يركض خلف كلب أسود على طريق معبد. يظهر الكلبان وهما يسيران على طول المسار.",,
6719.jpg,"امرأة تضع طلاء على وجهها بينما يمسك لها صبي ذو قصة شعر ""موهاك"" بمرآة. يظهر الطفل ذو قصة الموهاك وهو يحمل المرآة للمرأة. المرأة ترسم على وجهها المكياج.",,
6720.jpg,صبي يرتدي قميصاً أرجوانياً وسترة خضراء يقفز و يرفع ذراعيه في الهواء بين حشد من الناس غير الواضحين. يظهر الصبي وهو يلوح بذراعيه في الهواء وينظر إلى شخص آخر. الولد محاط بأشخاص يبدون وكأنهم يدورون حوله.,,
6721.jpg,رجل يقفز من فوق الصخور نحو الماء. يظهر الرجل وهو يقفز من منحدر صخري إلى المحيط. يقفز الرجل في الماء.,,
6722.jpg,كلبان صغيران أبيضان وبرتقاليان يركضان ويلعبان لعبة الجلب في الثلج. يطارد الكلبان بعضهما البعض في الثلج. يظهر كلب يطارد كلباً آخر يحمل عصا في فمه.,,
6723.jpg,"مبنى أزرق كبير يتصاعد منه دخان أسود كثيف نتيجة حريق، بينما تقف أمامه سيارة إطفاء حمراء. رجل يرتدي سترة خضراء يركض باتجاه سيارة الإطفاء. يظهر رجل يركض مع وصول سيارة الإطفاء إلى مكان الحريق.",,
6724.jpg,امرأة ترتدي سترة حمراء وتحمل كوباً من البيرة وهي تمشي على الرصيف ويتبعها رجل يرتدي قميصاً أبيض. المرأة في السترة الحمراء تتقدم الرجل في التيشيرت الأبيض. امرأة تحمل مشروباً ووراءها رجل.,,
6725.jpg,"صبي يرتدي قميصاً أخضر وخوذة ويتزلج على لوح التزلج في حديقة، بينما يشاهده ثلاثة أولاد. يظهر شاب يتزلج على لوح التزلج في حديقة التزلج. طفل يلعب على لوح التزلج بالقرب من ملعب.",,
6726.jpg,عائلة تشاهد فتاة صغيرة تبلغ من العمر ثلاث سنوات وهي تنفخ شموع كعكة عيد ميلادها المصنوعة من الشوكولاتة. تنظر الفتاتان إلى صاحبة عيد الميلاد بينما تقف الأم بجوارها. تظهر الطفلة وهي تنفخ الشموع على كعكتها.,,
6727.jpg,مجموعة من ستة أشخاص يصعدون ممراً متعرجاً (zigzag) ذا درابزين أزرق ساطع أمام مبنى. يسير الناس صعوداً على الممشى ذي الدرابزين الأزرق. يظهر عدة أشخاص يسيرون على منحدر.,,
6728.jpg,امرأة تمتطي حصاناً وتقفز به فوق سياج أبيض في مسابقة قفز حواجز. يظهر الحصان والراكبة وهما يقفزان فوق قضبان. المرأة على حصانها تقفز فوق البوابة.,,
6729.jpg,"كلبان، أحدهما أبيض والآخر بني، يركضان جنباً إلى جنب على طول شاطئ المحيط. يطارد الكلبان بعضهما البعض على الشاطئ. يظهر الكلبان وهما يركضان معاً على الشاطئ.",,
6730.jpg,كلب أبيض (أو جولدن ريتريفر) يركض عبر حقل عشبي مليء بالزهور الصفراء الطويلة. يظهر الكلب وهو يركض عبر الحقل. الكلب الأبيض يركض وسط الزهور الصفراء.,,
6731.jpg,ثلاثة فتيان صغار يلعبون بكرة قدم قرب شبكة كرة طائرة على شاطئ مزدحم. يرمي الأولاد كرة القدم فوق شبكة الكرة الطائرة. يظهر الأطفال وهم يلعبون لعبة على الشاطئ.,,
6732.jpg,امرأة عارية شابة مغطاة بطلاء الجسم (Body Paint) بتصاميم زهور تركب دراجة هوائية في مهرجان بالشارع. تظهر المرأة وهي تركب دراجة في مكان عام. الدراجة العارية بطلاء الجسم تركب في معرض.,,
6733.jpg,كلبان أبيضان ذوا شعر طويل وفرو يلعبان في الأمواج البيضاء المتلاطمة في المحيط. يظهر الكلبان وهما يلهوان في الماء. أحد الكلبين يقفز باتجاه الآخر.,,
6734.jpg,امرأة تدرب كلبتها على القفز عبر الأطواق باستخدام معدات تدريب في مضمار خفة الحركة (Agility course). تظهر المرأة وهي توجه الكلب عبر مسار عقبات. الكلب والمرأة يقفزان عبر حفرة سوداء وصفراء وبيضاء.,,
6735.jpg,كلب أسود صغير قفز للتو أو يسبح في حوض سباحة كبير. يظهر الكلب الأسود وهو يسبح في المسبح. الكلب في حوض السباحة.,,
6736.jpg,"امرأة ترتدي معطفاً أبيض تدفع كرسياً متحركاً لعجوز وسط حشد من الناس، بينما تسير سيدة أخرى خلفها. تظهر المرأة وهي تدفع عربة أطفال (أو كرسياً متحركاً). المرأة العجوز تدفع كرسياً متحركاً في حشد.",,
6737.jpg,"رجل يقيّد دراجته بسلسلة على حامل دراجات، بينما تسير بجانبه امرأة ترتدي فستاناً أسود وربطة حمراء. المرأة ذات الفستان الأسود تسير في الشارع. تظهر المرأة وهي تسير بجوار حامل الدراجات.",,
6738.jpg,ثلاثة جراء صغيرة بيضاء يتم غسلها في حوض الاستحمام باستخدام دش يدوي محمول. الجراء الثلاثة تستحم في حوض الاستحمام ويتم رشها بالماء من قبل شخص. يتم إعطاء الجراء حماماً في حوض الاستحمام.,,
6739.jpg,"مجموعة من طيور البجع (Pelicans) تتجمع على حافة المياه، وواحد منها يحلق في الجو ويهبط. تظهر الطيور الكبيرة وهي تتجمع على حافة الماء. يبدو أن طائراً واحداً يهبط بالقرب من طيور أخرى كثيرة.",,
6740.jpg,فتاة شقراء صغيرة تقف على تل رملي على الشاطئ. تسير الطفلة الصغيرة في طريق رملي بجانب جسم مائي كبير. الفتاة الشابة تقف على الرمل بجوار الشاطئ.,,
6741.jpg,كلب أسود يلعب في الماء ويحمل لعبة خضراء (أو عصا). الكلب داكن اللون يتناثر في الماء. يظهر الكلب وهو يسبح ويجلب عصا من الماء.,,
6742.jpg,فتاة ترتدي قميصاً أحمر تتأرجح وهي مستلقية على بطنها فوق مقعد الأرجوحة في ملعب رملي. الطفلة الصغيرة تتأرجح على بطنها. تظهر الفتاة وهي تلعب في الأرجوحة.,,
6743.jpg,كلب أسود يعض رقبة كلب بني آخر. الكلب الأسود والبني الذي يرتدي طوقاً أحمر يعض الكلب البني. الكلبان يتصارعان ويلعبان مع بعضهما البعض في الهواء الطلق.,,
6744.jpg,طفلة صغيرة ترتدي ملابس سباحة وردية وسوداء تقف تحت ثلاثة حلقات ملونة كبيرة ترش الماء في حديقة مائية. يتم رش الماء على الفتاة من جميع الجوانب. تظهر الطفلة وهي تقف بالقرب من الرشاشات وتصرخ.,,
6745.jpg,متنزّه يجلس على قمة جرف عالٍ في الجبال ويلتقط صورة. الرجل يرتدي قبعة ونظارات ويجلس على حافة الهاوية مبتسماً. يظهر المتنزه وهو يتخذ وضعية التصوير في الجبال الجميلة.,,
6746.jpg,راكب دراجة جبلية يؤدي خدعة القفز بدراجته فوق الصخور على مسار في الغابة. يقفز الشخص على دراجته فوق تلال ترابية. يظهر شخص على دراجة أحادية (unicycle) يقفز في مسار جميل محاط بالشجيرات.,,
6747.jpg,كلب أسود من نوع لابرادور يركض ويحمل شيئاً أبيض (أو لعبة) في فمه عبر حقل ثلجي. الكلب يجلب شيئاً ما في الثلج. يظهر الكلب الأسود وهو يحمل شيئاً في الثلج.,,
6748.jpg,حصان بني كبير يركض بأسلوب غريب ويهجم (bucking wildly) في منطقة عشبية في الهواء الطلق. منظر خلفي لحصان يركض في الحقل. يظهر الحصان وهو يقفز عبر حظيرته.,,
6749.jpg,صبي يرتدي سروال سباحة مموه أزرق يقفز في الماء. الشاب يقفز إلى الماء من على الشاطئ. يظهر الصبي وهو على وشك القفز في الماء.,,
6750.jpg,رجل يرتدي الأسود على دراجة مزينة باللون الأزرق يؤدي خدعة القفز فوق جدار مليء بالرسومات الجدارية الكثيفة (جرافيتي). يظهر راكب الدراجة وهو يؤدي حيلة في الهواء. يقوم راكب الدراجة بالقفز.,,
6751.jpg,طفل آسيوي صغير يبتسم وهو يلعب بلعبة حمراء وبيضاء وزرقاء وهو جالس في كرسي مرتفع. الطفل يلعب وهو جالس في مشاية (walker). يظهر الطفل وهو يضحك ويستمتع بلعبته.,,
6752.jpg,شابتان شقراوان تجلسان بجوار نافورة وأمام تمثال لسمكة. تجلس امرأة ترتدي سروالاً أخضر بجوار امرأة ترتدي سترة وردية. تظهر الفتاتان وهما جالستان بجوار نافورة.,,
6753.jpg,طائرة صغيرة تقوم بحركات بهلوانية وتغطس في السماء مخلفة وراءها سحابة كثيفة من الدخان. الطائرة تنفث الدخان الكثيف في سماء رمادية صافية. تبدو الطائرة وكأنها قد تتحطم من كثرة الدخان.,,
6754.jpg,متزلج على لوح التزلج يحلق في الهواء فوق درج مبنى معاصر وأنيق. يظهر المتزلج وهو يقفز فوق الدرج خارج مبنى للشركات. يجلس الناس على الدرج وخلفهم مبانٍ كبيرة.,,
6755.jpg,صبي صغير يرتدي قميصاً مخططاً ويشير بإصبعه نحو مسافة بعيدة خلف الكاميرا. يظهر الولد وهو يشير إلى شيء ما.,,
6756.jpg,فتاة سمراء صغيرة تضع قصاصات ورقية ملونة (Confetti) على شعر امرأة سمراء مبتسمة. تبتسم المرأة بينما تضع الطفلة القصاصات على رأسها. الطفلة الصغيرة ترتدي مريلة.,,
6757.jpg,صبي أشقر صغير يرتدي قميصاً أزرق وسروالاً قصيراً (كاكي) وهو يلعب ويتأرجح في هيكل الألعاب المتسلقة (jungle gym) في الملعب. الولد يتأرجح على هيكل الألعاب.,,
6758.jpg,فتاتان مراهقتان تتبادلان الحديث في ممر مدرسي بجوار خزائن (Lockers) زرقاء. إحدى الفتاتين تجلس والأخرى ترتدي فستاناً وتستند على الخزائن.,,
6759.jpg,"رجلان يرتديان بدلتين رسميتين وقبعتين عاليتين (Top Hats) وهما يسيران في الشارع، بينما ينظر إليهما رجل آخر يرتدي ملابس عادية. الرجلان يمران بمتجر للتنظيف الجاف. يظهر رجل يرتدي بذلة رسمية وقبعة بجوار مبنى.",,
6760.jpg,ثلاثة أصدقاء يتخذون وضعيات مضحكة أمام الكاميرا وخلفهم جدار خشبي. رجلان وفتاة يتخذون وضعية التصوير بوجوه مضحكة. يظهر رجلان وفتاة في صورة مضحكة.,,
6761.jpg,كلب أسود يقفز في الهواء فوق حاجز أحمر في مسابقة عرض للكلاب. يظهر الكلب الأسود وهو يقفز فوق عقبة. الكلب الأسود يركض في مضمار في معرض للكلاب.,,
6762.jpg,متسابق دراجات هوائية (BMX) يقفز بدراجته في الهواء من فوق منحدر مغطى بالرسوم الجدارية بينما يشاهده المتفرجون. يظهر صبي مراهق يؤدي خدعة على دراجته في حديقة التزلج.,,
6763.jpg,مجموعة كبيرة من الأشخاص يجلسون حول طاولات مربعة في غرفة مضاءة خافتة بالشموع وأضواء حمراء وصفراء. يظهر الناس وهم يجلسون في صالة ذات إضاءة خافتة.,,
6764.jpg,متزلج على لوح التزلج ينفذ قفزة وحيلة في حديقة التزلج. لقطة مقربة لرجل يتزلج على لوح التزلج في الحديقة. يظهر المتزلج وهو يؤدي قفزة.,,
6765.jpg,خمس فتيات يركبن لعبة ملاهي صفراء كبيرة في مدينة الملاهي. يظهر عدة شبان وهم يركبون لعبة في الملاهي. خمسة أطفال على متن لعبة الملاهي.,,
6766.jpg,رياضي يقفز بالزانة (Pole Vault) فوق العارضة بينما يشاهده المتفرجون وخلفهم مبنى أبيض. يظهر الرجل وهو يقوم بالقفز بالزانة في الملعب.,,
6767.jpg,شخص يرتدي سروالاً بيجياً يؤدي حيلة على دراجة هوائية من نوع BMX وخلفه العشب والسماء. يظهر الشخص وهو يركب الدراجة البهلوانية.,,
6768.jpg,"فتاتان مراهقتان تعانقان بعضهما البعض، إحداهما شقراء ترتدي الأبيض وتحتضن فتاة أخرى ترتدي خوذة دراجة. تظهر راكبة دراجة تعانق فتاة أخرى.",,
6769.jpg,"كلبان كبيران، أحدهما فاتح والآخر داكن اللون، يركضان ويقفزان عبر أرض ثلجية صخرية وخلفهما صخور مغطاة بالثلوج. يظهر الكلبان وهما يقفزان في منطقة ثلجية.",,
6770.jpg,كلبان بني وأبيض وبني يلعبان ويتصارعان مع بعضهما البعض في حديقة عشبية فيها أشجار. يظهر كلب بني مستلقياً على جانبه يتشاجر مع كلب آخر.,,
6771.jpg,لاعب بيسبول محترف يرتدي زياً أبيض وأحمر وهو في منتصف رمي الكرة. الرجل يستعد لرمي كرة البيسبول ويده اليسرى تحمل قفازاً.,,
6772.jpg,كلب كورجي بني وأبيض قصير يركض على الرمل خلف قطيع من الأغنام. يظهر كلب صغير أسمر يطارد الأغنام. الكلب يطارد قطيعاً من الماشية على الرمل.,,
6773.jpg,"فتاة صغيرة ترتدي فستاناً وردياً وقميصاً أسود مع تنورة قصيرة (Tutu) وردية، وهي تسير عبر العشب وتحمل بالونات مائية أرجوانية. يظهر الطفلة وهي تحمل شيئاً في يدها.",,
6774.jpg,"مجموعة مكونة من أربعة أشخاص يمشون ليلاً على رصيف في شارع بالمدينة، أحدهم يرتدي قبعة خضراء ويتحدث في هاتف خلوي. يظهر أربعة أشخاص يمشون على الرصيف.",,
6775.jpg,طفل صغير مكتنز الجسم يرتدي قبعة برتقالية ويرش الماء في المياه الضحلة على الشاطئ. يحاول الطفل الصغير الذي يرتدي ملابس سباحة زرقاء أن يحافظ على توازنه بمساعدة يد شخص بالغ خلفه.,,
6776.jpg,صبي يرتدي قميصاً أصفر ويلعب لعبة سباق دراجات نارية في ألعاب الأركيد الحمراء. الطفل يركب آلة لعبة. شاب يلعب لعبة فيديو دراجات نارية.,,
6777.jpg,فتاتان تتأرجحان فوق سطح أحمر منقوش وتقفزان من الأرجوحتين. يظهر امرأتان تقفزان من الأراجيح.,,
6778.jpg,صبي يرتدي سروال سباحة باللونين البرتقالي والأبيض وهو يلعب في الجزء الضحل من المحيط أو البحيرة ويسقط إلى الوراء في الماء. شاب يرتدي سروال سباحة مطبوعاً بالزهور الحمراء والبيضاء يسقط على الشاطئ.,,
6779.jpg,لاعب رغبي يرتدي قميصاً ملوناً ويسجل هدفاً (try) بينما يركض نحوه اللاعبون الذين يرتدون الأسود. الرجل يستلقي على العشب في الملعب وهو يحمل كرة الرغبي. يغوص الشاب على العشب خلال حدث رياضي.,,
6780.jpg,حشد كبير من الناس يرتدون ملابس ثقيلة ويقفون أمام مبنى لالتقاط صورة. رجلان وامرأة وولدان صغيران يقفون أمام حشد كبير من الناس في الخارج.,,
6781.jpg,"فائزة أولمبية ترتدي ميداليتين ذهبيتين وسترة رمادية، وهي ترفع سبعة أصابع (أو تشير بعلامة السلام والموجة). المرأة ترتدي ميداليتين حول عنقها.",,
6782.jpg,فتاة آسيوية صغيرة تجلس في مقعد أحمر في لعبة أرجوحة دوارة في الكرنفال وتنتظر بدء اللعبة. تجلس الفتاة على الأرجوحة.,,
6783.jpg,متسابق دراجات ترابية يرتدي زياً أبيض وخوذة وهو يستدير حول منعطف على مسار نزول في الغابة. يركب الدراج على مسار وعر.,,
6784.jpg,"رجل يسقط إلى الخلف مقلوباً في الماء، وهو يرتدي ملابس سباحة بجوار منطقة حضرية. يغوص الصبي في البحيرة ورأسه أولاً.",,
6785.jpg,"لاعبان رغبي يتقاتلان ويتصارعان في الملعب، أحدهما يطرح الآخر في قفل للرأس (head lock). لاعب كرة قدم يتصدى للاعب من الفريق الآخر.",,
6786.jpg,فتاة شقراء صغيرة ترتدي زياً أبيض وحذاء أسود وهي ترقص على خشبة المسرح أمام معدات الموسيقى والصوت.,,
6787.jpg,"شاب يرتدي قميصاً أزرق ويؤدي خدعة ""أولي"" على لوح التزلج. المتزلج يؤدي حيلة أو قفزة.",,
6788.jpg,"أربعة قوارب سريعة مزودة بمحركات تتسابق عبر البحر، والناس على متنها يرتدون خوذات وسترات نجاة حمراء. مجموعة من الناس على متن زوارق في وسط المحيط.",,
6789.jpg,شاب يرتدي قميصاً أصفر وبدلة مبللة سوداء وهو يركب الأمواج على لوح التزلج الأبيض ولكنه يسقط عن الموجة.,,
6790.jpg,مجموعة من الأشخاص (أو عائلات) يجلسون ويتحدثون على مقاعد بجانب حوض سباحة وخلفهم أشجار. فتاة ترتدي حذاءً طويلاً تقف بجوار المسبح.,,
6791.jpg,"ثلاثة أشخاص في منتصف العمر (امرأة ورجلان) يجلسون على مقعد في حديقة، وخلفهم جدار صخري، وتحمل المرأة زهوراً.",,
6792.jpg,"فتاتان صغيرتان تأكلان وتعبثان بالطعام، وإحدى الفتيات اللاتي ترتدين اللون الأحمر يظهر على شفتها العليا آثار كريمة الكعك الزرقاء.",,
6793.jpg,فتاة ذات شعر داكن تنزلق عبر زلاجة قصيرة إلى حوض سباحة مطاطي أبيض صغير للأطفال. تظهر الطفلة وهي ترش الماء في بركة الأطفال.,,
6794.jpg,رجل يرتدي زياً أحمر وأسود يقود دراجته النارية ويقفز بها في الهواء عبر التل. راكب الدراجة الترابية يطير في الهواء.,,
6795.jpg,فتاة شقراء ترتدي فستاناً مزهراً تتأرجح عالياً نحو السماء الزرقاء في صورة فنية. تظهر الفتاة وهي تتأرجح عالياً في الهواء.,,
6796.jpg,شاب يؤدي حركات بهلوانية على لوح التزلج فوق منحدر في حديقة التزلج. المتزلج يمارس مناورات على لوحه.,,
6797.jpg,"رجل يمارس رياضة التزلج المظلي (Kite Surfer) في الهواء فوق المحيط. يظهر الشخص وهو يطير في الجو معلقاً بمظلة طائرة، ووراءه متزلجون آخرون.",,
6798.jpg,امرأة تقف في حقل أخضر وهي تحمل كلباً أبيض صغيراً وتشير بإصبعها نحو كلب بني كبير يقف في العشب أسفل التل.,,
6799.jpg,رجل يركب دراجته ويشرب من زجاجة ماء. يظهر الراكب وهو يأخذ رشفة من الماء أثناء قيادة الدراجة.,,
6800.jpg,فتاة صغيرة ترتدي فستاناً وردياً ترقص بفرح بينما تنفخ امرأة فقاعات بالقرب منها. تحاول الطفلة الإمساك بالفقاعات.,,
6801.jpg,سائق دراجة نارية يرتدي خوذة صفراء يقود دراجته النارية الزرقاء في حركة دائرية (Donuts) مع خروج دخان من إطاره الخلفي بينما يشاهده حشد من الناس.,,
6802.jpg,"امرأة شابة تقف على منصة الانتظار في محطة قطار ""دوبونت سيركل"" وهي تقرأ وتنتظر وصول القطار. تظهر المرأة وهي تستند على الحائط.",,
6803.jpg,"كلبان صغيران يلعبان مع بعضهما البعض ويستكشفان الأرضية الحصوية المحاطة بالخرسانة، ويبدو أنهما يشمان شيئاً ما في الصخور على الرصيف.",,
6804.jpg,رجل يستلقي في حقل عشبي ويقرأ كتاباً. يظهر الرجل وهو مستلقٍ في العشب لقراءة كتاب.,,
6805.jpg,مجموعة من الفتيات المراهقات يرتدين أزياء جلدية (أو أزياء هانا مونتانا) ويؤدين رقصة متزامنة على خشبة المسرح. تظهر الفتيات وهن يرقصن وهن في صف واحد.,,
6806.jpg,فتاة صغيرة ترتدي قميصاً وردياً وهي تركل كرة زرقاء بشكل جيد. تظهر الطفلة وهي تركل الكرة.,,
6807.jpg,رجلان يرتديان ملابس سوداء مضحكة ومحاطان ببالونات سوداء يصعدان تلة ترابية في يوم مشمس وواضح. يظهر شخصان يتسلقان تلة وهما يحملان بالونات.,,
6808.jpg,فتاتان مراهقتان تتصارعان بالذراعين (Arm wrestle) في غرفة فندقهما بينما تشاهدهما فتاة ثالثة ترتدي قميصاً وردياً ونظارات.,,
6809.jpg,"فتاة صغيرة ترتدي ملابس برتقالية مخططة تقفز على السرير في غرفة صفراء، وهي تحلق في الهواء.",,
6810.jpg,كلب بني وأبيض يقف في مياه ضحلة على شاطئ بجوار نتوء صخري كبير. يظهر الكلب ذو المظهر غير العادي أمام خلفية جميلة.,,
6811.jpg,"طفلان يرتديان ملابس من الدنيم، أحدهما يرتدي وشاحاً مربوطاً حول جبهته، يسيران على منصة عرض الأزياء (Catwalk) أمام عدة أشخاص يشاهدونهما.",,
6812.jpg,ثلاث فتيات يرقصن ويتحركن في غرفة واسعة فارغة ذات أرضية خشبية صلبة.,,
6813.jpg,"فتاة شابة تجلس على ركبتيها في حقل عشبي لإشعال شمعة، وهي محاطة بصفوف من فوانيس الشموع، بينما يسير آخرون بالجوار.",,
6814.jpg,"امرأتان تمارسان الفنون القتالية، إحداهما تركل الأخرى في وجهها خلال مباراة أو عرض أمام الجمهور. تظهر لاعبة كاراتيه تركل خصمها.",,
6815.jpg,"مراهقون يقودون دراجاتهم في مسار وعر بجوار نهر ليلاً، ويقومون بحركات بهلوانية ويقفزون بالدراجات من منحدرات ترابية. يظهر ولدان على دراجات للطرق الوعرة وهما يحلقان فوق تل.",,
6816.jpg,"امرأتان تقفان معاً، إحداهما ترتدي قميصاً برتقالياً ونظارات شمسية سوداء وتضحك للكاميرا، بينما الأخرى ترتدي قميصاً أرجوانياً وتنظر بعيداً.",,
6817.jpg,طفل ذو شعر أشقر يضغط بالطلاء على قطعة من الورق تدور على عجلة دوارة (Spin-art). يظهر الطفل وهو يرش الطلاء على لعبة دوارة.,,
6818.jpg,فتاة شقراء صغيرة ترتدي فستاناً مطبوعاً بالورود وتقطف الزهور البيضاء في حقل عشبي. الطفلة في حقل من الزهور البيضاء.,,
6819.jpg,رجل يرتدي الأبيض يتزلج بلوح التزلج داخل حوض سباحة فارغ (Bowl) في حديقة التزلج. يظهر المتزلج وهو ينزلق على جانب الحوض.,,
6820.jpg,رجل يرتدي الأسود وقرطاً وامرأة ترتدي الأبيض يتبادلان القبل على الشفاه. يظهر الزوجان وهما يتبادلان القبل.,,
6821.jpg,"امرأة تركب دراجتها على طريق ترابي عبر حقل عشبي طويل، وهي محاطة بالنباتات المختلفة.",,
6822.jpg,كلب صغير (أصفر/أسمر/رمادي) يرتدي طوقاً أزرق ويدور ويتقلب على ظهره في العشب الأخضر.,,
6823.jpg,"امرأة شقراء ترتدي معطفاً أسود وأبيض وغطاء أذن، وسماعات رأس، وحذاء أحمر وهي تمشي في الهواء الطلق في الشارع.",,
6824.jpg,"رجل داكن البشرة يقف خارج مبنى أصفر صغير تم إعداده لبيع سلع، ويظهر خلفه نافذة زرقاء.",,
6825.jpg,"امرأة ذات شعر بني ترتدي سترة أرجوانية وحقيبة كتف بيضاء وتنظر إلى الجانب بوجه محتار (أو نظرة غريبة)، وخلفها الكثير من الناس.",,
6826.jpg,فنان يرتدي معطفاً أسود وخوذة ذات أشواك (Spiky helmet) ويقدم عرضاً أمام حشد كبير من الناس يجلسون على العشب في الحديقة.,,
6827.jpg,"صبي صغير يرتدي قميصاً أرجوانياً وسروالاً أزرق يلعب بكريتين برتقاليتين ويرميهما على العشب في الحديقة، وخلفه ملعب للأطفال.",,
6828.jpg,فتاتان صغيرتان شقراوان ترتديان ملابس صيفية وهما تغسلان كلباً من نوع جولدن ريتريفر كبيراً وبنياً في الخارج.,,
6829.jpg,"رجلان يرتديان زي الفنون القتالية وحزامين أسودين وهما يتنافسان، أحدهما يركل الآخر في وجهه.",,
6830.jpg,"فتاة تعمل كمنسقة أغاني (DJ) ترتدي سماعات رأس وتحمل صورة لألبوم ""ثريلر"" (Thriller) لمايكل جاكسون في كشك الدي جي في النادي.",,
6831.jpg,صبي صغير يرتدي قميصاً أزرق ويقفز من مجموعة أرجوحة بالقرب من بعض الشجيرات (سياج).,,
6832.jpg,رجل يرتدي قميصاً أبيض وامرأة ترتدي فستاناً بلا أكمام يسيران جنباً إلى جنب وهما يمسكان بأيدي بعضهما البعض في طريق ترابي محاط بالأشجار.,,
6833.jpg,فتاة شابة ترتدي البيكيني وتقفز في بركة سباحة عميقة بينما يقف صبي صغير بالقرب منها. يظهر الطفلان وهما يلعبان في المسبح في يوم مشمس.,,
6834.jpg,ثلاثة كلاب كبيرة تركض عبر عشب معتنى به باتجاه الكاميرا في منطقة عشبية واسعة.,,
6835.jpg,مراهق يرتدي قميصاً داكناً وجينز أزرق يتزلج بلوح التزلج ويقفز في الهواء فوق صنبور إطفاء أحمر على شارع في المدينة.,,
6836.jpg,امرأتان أكبر سناً وفتاة صغيرة يقفن تحت زهور في رصيف خشبي (Pier-like setting) وهن يأكلن مخاريط الآيس كريم (Ice cream cones).,,
